symbol,close,date,high,low,month,open,volume,daily_return,cumulative_return
APOLLOHOSP,6759.45,2024-02-20 05:30:00,6785.0,6637.85,2024-02,6667.5,559251,0.015366936301570489,1.3204758788423423
APOLLOHOSP,6760.15,2024-02-21 05:30:00,6821.95,6717.3,2024-02,6784.95,537325,0.00010355872149347967,1.3206126256361181
APOLLOHOSP,6769.2,2024-02-22 05:30:00,6874.45,6690.05,2024-02,6765.0,564432,0.0013387276909535561,1.32238056632708
APOLLOHOSP,6774.05,2024-02-23 05:30:00,6786.8,6723.1,2024-02,6779.0,352524,0.0007164805294570531,1.3233280262553857
APOLLOHOSP,6584.0,2024-02-26 05:30:00,6791.75,6570.9,2024-02,6769.95,453443,-0.02805559451140749,1.2862012717451834
APOLLOHOSP,6620.6,2024-02-27 05:30:00,6668.45,6570.0,2024-02,6588.0,313760,0.005558930741190737,1.2933511755340463
APOLLOHOSP,6362.35,2024-02-28 05:30:00,6630.0,6345.3,2024-02,6630.0,536602,-0.03900703863698152,1.2429013762588044
APOLLOHOSP,6101.6,2024-02-29 05:30:00,6392.55,6062.05,2024-02,6392.55,1543361,-0.04098328447821953,1.1919631955772192
APOLLOHOSP,6085.4,2024-03-01 05:30:00,6107.0,5941.85,2024-03,6102.0,1749136,-0.0026550413006425355,1.188798484064116
APOLLOHOSP,6133.3,2024-03-02 05:30:00,6169.95,6119.95,2024-03,6169.95,33927,0.007871298517764025,1.1981558718096499
APOLLOHOSP,6033.3,2024-03-04 05:30:00,6171.75,6022.85,2024-03,6145.0,551616,-0.016304436437154513,1.178620615555926
APOLLOHOSP,6061.1,2024-03-05 05:30:00,6103.5,5976.2,2024-03,6035.05,724456,0.0046077602638689985,1.1840514167944614
APOLLOHOSP,6054.3,2024-03-06 05:30:00,6078.9,5945.0,2024-03,6025.0,588776,-0.0011219085644520455,1.182723019369208
APOLLOHOSP,6048.8,2024-03-07 05:30:00,6142.85,6032.0,2024-03,6065.5,738112,-0.0009084452372694063,1.1816485802752532
APOLLOHOSP,6204.7,2024-03-11 05:30:00,6225.0,6036.1,2024-03,6048.8,521556,0.025773707181589778,1.2121040447748088
APOLLOHOSP,6144.8,2024-03-12 05:30:00,6274.25,6107.5,2024-03,6240.0,482112,-0.009653971988975996,1.2004024262788282
APOLLOHOSP,6008.4,2024-03-13 05:30:00,6180.0,5956.05,2024-03,6180.0,356191,-0.022197630516859856,1.1737563367487487
APOLLOHOSP,6023.15,2024-03-14 05:30:00,6095.0,5980.0,2024-03,6008.4,439181,0.0024548964782638016,1.176637787046173
APOLLOHOSP,5983.2,2024-03-15 05:30:00,6030.85,5941.6,2024-03,6015.0,764270,-0.006632742003768732,1.1688334521728103
APOLLOHOSP,6136.55,2024-03-18 05:30:00,6144.95,5978.65,2024-03,5997.75,419258,0.02563009760663193,1.198790767637896
APOLLOHOSP,6113.2,2024-03-19 05:30:00,6125.7,6034.05,2024-03,6077.0,542392,-0.003805069623811441,1.1942292853026515
APOLLOHOSP,6174.05,2024-03-20 05:30:00,6200.7,6073.45,2024-03,6148.0,413963,0.009953870313420099,1.2061164887330424
APOLLOHOSP,6182.5,2024-03-21 05:30:00,6214.4,6105.6,2024-03,6189.9,350032,0.0013686316113410424,1.2077672178864822
APOLLOHOSP,6375.9,2024-03-22 05:30:00,6390.9,6168.7,2024-03,6169.15,727548,0.03128184391427413,1.2455484034811843
APOLLOHOSP,6322.45,2024-03-26 05:30:00,6463.45,6309.5,2024-03,6398.0,629120,-0.008383130224752566,1.2351068090135688
APOLLOHOSP,6231.45,2024-03-27 05:30:00,6399.4,6220.0,2024-03,6355.0,603420,-0.014393154552428289,1.21732972582268
APOLLOHOSP,6356.8,2024-03-28 05:30:00,6425.6,6112.5,2024-03,6231.45,818070,0.02011570340771418,1.241817169536723
APOLLOHOSP,6457.25,2024-04-01 05:30:00,6557.0,6372.75,2024-04,6401.0,440465,0.015801975836899018,1.2614403344435887
APOLLOHOSP,6419.75,2024-04-02 05:30:00,6469.5,6404.2,2024-04,6469.5,213898,-0.005807425761740648,1.2541146133484422
APOLLOHOSP,6375.05,2024-04-03 05:30:00,6409.0,6311.0,2024-04,6399.55,289202,-0.006962887962926878,1.2453823538030278
APOLLOHOSP,6440.6,2024-04-04 05:30:00,6475.0,6326.4,2024-04,6425.0,547885,0.010282272295903505,1.2581877142773437
APOLLOHOSP,6397.75,2024-04-05 05:30:00,6480.0,6381.55,2024-04,6440.6,239001,-0.006653106853398816,1.249816856972623
APOLLOHOSP,6307.75,2024-04-08 05:30:00,6397.75,6280.0,2024-04,6397.75,491584,-0.014067445586338989,1.2322351263442712
APOLLOHOSP,6505.05,2024-04-09 05:30:00,6540.0,6330.95,2024-04,6347.8,592624,0.03127898220443104,1.2707781869328685
APOLLOHOSP,6489.85,2024-04-10 05:30:00,6515.9,6451.0,2024-04,6505.05,174947,-0.0023366461441495234,1.2678088279823025
APOLLOHOSP,6406.55,2024-04-12 05:30:00,6477.9,6362.7,2024-04,6450.0,450885,-0.012835427629298124,1.2515359595229505
APOLLOHOSP,6303.15,2024-04-15 05:30:00,6399.1,6283.0,2024-04,6325.1,251305,-0.01613973199303842,1.2313365045565998
APOLLOHOSP,6334.75,2024-04-16 05:30:00,6347.6,6202.0,2024-04,6299.95,290190,0.00501336633270677,1.2375096455327768
APOLLOHOSP,6074.15,2024-04-18 05:30:00,6334.4,6053.2,2024-04,6306.1,518459,-0.041138166462764914,1.186600767735572
APOLLOHOSP,6169.55,2024-04-19 05:30:00,6199.0,6050.0,2024-04,6140.0,560178,0.015705901237210274,1.2052374022016248
APOLLOHOSP,6238.55,2024-04-22 05:30:00,6258.0,6150.0,2024-04,6154.5,197001,0.011183959932247856,1.2187167290166943
APOLLOHOSP,6194.9,2024-04-23 05:30:00,6303.8,6181.0,2024-04,6241.5,217146,-0.006996818170889152,1.2101895896619437
APOLLOHOSP,6283.35,2024-04-24 05:30:00,6310.5,6186.15,2024-04,6229.9,207837,0.014277873734846569,1.2274685238183627
APOLLOHOSP,6384.1,2024-04-25 05:30:00,6402.2,6168.85,2024-04,6280.0,520353,0.016034440226949,1.2471502944939896
APOLLOHOSP,6258.6,2024-04-26 05:30:00,6380.0,6251.05,2024-04,6380.0,261065,-0.019658213373850653,1.222633547895566
APOLLOHOSP,5968.35,2024-04-29 05:30:00,6200.0,5733.0,2024-04,6200.0,2785015,-0.04637618636755825,1.1659324666191324
APOLLOHOSP,5947.1,2024-04-30 05:30:00,6023.0,5901.0,2024-04,6000.0,1040838,-0.0035604480300250874,1.161781224665216
APOLLOHOSP,5958.55,2024-05-02 05:30:00,6000.0,5939.45,2024-05,5947.1,572406,0.0019253081333758804,1.1640180115062673
APOLLOHOSP,6009.6,2024-05-03 05:30:00,6027.7,5960.05,2024-05,6000.0,563849,0.0085675206216278,1.1739907598237933
APOLLOHOSP,6056.7,2024-05-06 05:30:00,6086.15,5986.2,2024-05,6050.0,419144,0.007837460063897739,1.1831918655192972
APOLLOHOSP,5900.25,2024-05-07 05:30:00,6080.0,5856.4,2024-05,6080.0,455928,-0.02583089801376981,1.1526289571103463
APOLLOHOSP,5846.5,2024-05-08 05:30:00,5910.0,5812.65,2024-05,5892.0,511587,-0.009109783483750689,1.1421287568739698
APOLLOHOSP,5806.4,2024-05-09 05:30:00,5892.0,5790.0,2024-05,5859.9,598157,-0.006858804412896657,1.1342951191162265
APOLLOHOSP,5842.45,2024-05-10 05:30:00,5881.0,5753.25,2024-05,5819.95,372227,0.006208666299255983,1.1413375789956939
APOLLOHOSP,5830.15,2024-05-13 05:30:00,5842.4,5790.2,2024-05,5820.0,348407,-0.002105281174849649,1.1389347424764857
APOLLOHOSP,5862.8,2024-05-14 05:30:00,5894.65,5740.0,2024-05,5855.0,558136,0.005600198965721281,1.1453130036433266
APOLLOHOSP,5848.8,2024-05-15 05:30:00,5883.45,5820.0,2024-05,5869.95,509306,-0.002387937504264137,1.1425780677678052
APOLLOHOSP,5931.7,2024-05-16 05:30:00,5944.5,5850.0,2024-05,5890.0,378026,0.014173847626863578,1.1587727952021423
APOLLOHOSP,5953.05,2024-05-17 05:30:00,5973.0,5910.1,2024-05,5925.0,267904,0.0035993054267748903,1.1629435724123125
APOLLOHOSP,5953.95,2024-05-18 05:30:00,5988.0,5913.8,2024-05,5932.0,11673,0.00015118300702998688,1.163119389718596
APOLLOHOSP,5948.25,2024-05-21 05:30:00,6041.9,5920.4,2024-05,6000.0,606639,-0.0009573476431612438,1.1620058801121338
APOLLOHOSP,5868.15,2024-05-22 05:30:00,5958.6,5844.95,2024-05,5958.6,735701,-0.013466145504980487,1.1463581398529008
APOLLOHOSP,5970.05,2024-05-23 05:30:00,5991.45,5860.6,2024-05,5878.45,308200,0.017364927617733006,1.1662645659754454
APOLLOHOSP,5914.35,2024-05-24 05:30:00,5971.85,5867.0,2024-05,5938.3,608807,-0.009329905109672465,1.1553834282421211
APOLLOHOSP,5939.3,2024-05-27 05:30:00,5959.5,5918.0,2024-05,5950.0,189637,0.004218553179977436,1.1602574746774252
APOLLOHOSP,5904.5,2024-05-28 05:30:00,5971.45,5880.3,2024-05,5944.15,314362,-0.005859276345697384,1.1534592055011292
APOLLOHOSP,5903.45,2024-05-29 05:30:00,5945.0,5880.9,2024-05,5909.9,337183,-0.0001778304682868992,1.1532540853104651
APOLLOHOSP,5766.45,2024-05-30 05:30:00,5901.75,5750.0,2024-05,5900.0,643549,-0.023206768923256793,1.1264907842428633
APOLLOHOSP,5839.2,2024-05-31 05:30:00,5959.35,5743.0,2024-05,5855.95,1382132,0.012616080951018294,1.1407026831674474
APOLLOHOSP,5851.2,2024-06-03 05:30:00,6018.15,5812.55,2024-06,5986.3,804820,0.002055076037813297,1.143046913917894
APOLLOHOSP,5845.7,2024-06-04 05:30:00,5963.75,5693.2,2024-06,5750.35,642000,-0.0009399781241454797,1.1419724748239393
APOLLOHOSP,5934.65,2024-06-05 05:30:00,5944.75,5776.8,2024-06,5915.0,487289,0.015216312845339308,1.1593490852616266
APOLLOHOSP,5962.0,2024-06-06 05:30:00,5975.0,5900.0,2024-06,5970.0,490549,0.004608527882857594,1.1646919778470202
APOLLOHOSP,6014.55,2024-06-07 05:30:00,6031.0,5965.45,2024-06,5987.75,436163,0.00881415632338145,1.174957755008352
APOLLOHOSP,6056.7,2024-06-10 05:30:00,6075.0,5992.05,2024-06,6040.0,443756,0.007008005586452759,1.1831918655192966
APOLLOHOSP,6107.95,2024-06-11 05:30:00,6167.25,6059.2,2024-06,6081.75,521348,0.008461703567949508,1.19320368434933
APOLLOHOSP,6168.6,2024-06-12 05:30:00,6188.85,6075.0,2024-06,6117.3,321285,0.00992968180813536,1.2050518172672138
APOLLOHOSP,6206.2,2024-06-13 05:30:00,6210.55,6160.0,2024-06,6207.95,401804,0.006095386311318451,1.2123970736186138
